2198.0916231856295,2708.225802361352,3415.5792341982014,211.19672844335992,14.178277861315223,600000000.0
2361.4648326057204,2694.1326271826147,3442.0641319894785,293.45080254518814,14.34354097888729,36600000000.0
3148.8190113187247,3063.30903142064,3795.715284524602,444.91745032585834,14.978003149679694,72600000000.0
2309.6865640758288,2626.602107694515,3331.0561771662215,282.8131348986333,10.614440503345463,108600000000.0
2690.3523082439856,2947.334155131779,3680.5477193028055,431.93766500310835,12.62382994448376,144600000000.0
2708.7174051062275,3100.5034369932337,3818.191362631813,527.1431953942987,13.318431792539855,180600000000.0
2729.649807573304,2903.822730322301,3613.913311147553,239.84266158727314,11.984223081547043,216600000000.0
3125.923047278158,2928.093422167004,3639.238265281594,379.24355957642854,13.947772707304352,252600000000.0
2620.166949845373,2749.107141407899,3435.6913125064893,309.5847002784103,12.625413328844843,288600000000.0
3164.9044544558287,2904.8292878525835,3625.2776035656498,317.4115899968622,13.877729998208451,324600000000.0
2423.479309162856,2606.0454409854515,3326.359277345022,256.6764641821021,11.518342277095485,360600000000.0
2616.6926068975736,2626.6307049950374,3323.8446336714405,550.9632097184875,12.503217808159434,396600000000.0
2248.5617324538425,2519.781512078007,3192.351244422898,273.3037222874892,10.769404015222563,432600000000.0
2465.9653650036907,2876.2891900171626,3598.2539755503417,416.9887083582721,12.381393452271595,468600000000.0
2568.880747779597,2649.2284838720802,3348.2034591104457,276.8971764630659,10.984119915856809,504600000000.0
1892.898496826158,2514.9562217538487,3211.9417154796247,266.3149260683906,11.734341548405041,540600000000.0
2101.999087374849,2689.0187691690935,3352.21439385996,257.102486081728,10.985789949228206,576600000000.0
2416.8621516928006,2682.2240463636635,3365.669230759162,278.713712147302,11.345649336417637,612600000000.0
2092.7674402145976,2612.8477304587313,3293.2779006720375,242.86037545130853,12.091683278077994,648600000000.0
2540.882308874394,2744.7310881627536,3414.995382378962,327.9931811052975,12.27778294522841,684600000000.0
3195.6758722067757,3048.2243533023266,3730.6378923947195,236.75323921365123,12.892449260036642,720600000000.0
2715.3648605525077,3007.206710238341,3707.525980068498,417.2826418122655,12.772577127860814,756600000000.0
2167.6586854211405,2469.2404578202727,3137.5316197211796,288.8296203101412,11.61329282460406,792600000000.0
2942.0193758694336,2942.242277689924,3658.8577526069857,290.867047128717,12.376535258021818,828600000000.0
2797.831744424562,2913.4806839741595,3657.496406694394,255.48840211563174,12.247018789399021,864600000000.0
2326.231516422249,2956.840286466223,3705.009720140384,214.1375348962615,13.313706520094684,900600000000.0
2927.2456465979467,3098.764458391189,3848.483946524182,449.4432629459219,13.33207140933655,936600000000.0
2391.526064949812,2820.3343007966923,3561.6097436358104,231.02824209300138,13.887451085521093,972600000000.0
2748.2708034138004,2995.0871893446565,3723.144293800535,453.334656557303,14.473658968604127,1008600000000.0
2372.7145617969118,2749.718239082741,3488.79573403201,411.3885783428659,13.62708352160928,1044600000000.0
2012.753909678874,2851.15776760272,3594.619380264514,249.3569944306082,13.851798256440816,1080600000000.0
2151.672423101195,2625.994047901957,3339.6929760228086,289.94600536783446,13.772343622404037,1116600000000.0
1670.3132053365248,2610.805465499517,3318.7066608286405,217.4258057490539,12.966584154350699,1152600000000.0
2211.834715858376,2649.8042522912438,3344.511161139875,,11.96804257868314,1188600000000
2354.6411715270106,2727.5623021962074,3428.9368340259534,,12.643905828409515,1224600000000
2473.4358718838103,2655.6340048516777,3354.8758385013352,,12.93804872583496,1260600000000
2939.3848817468415,3070.524302172873,3817.047175056927,,12.313294330505641,1296600000000
2288.158223526437,2802.256274742237,3521.8939865374996,,12.51249414519964,1332600000000
3311.079630642303,3092.66243177416,3780.9406749972914,,12.50034790918869,1368600000000
2618.787891813085,2870.5281333936364,3603.081846636691,,13.352005488198756,1404600000000
2654.6256109987594,2763.856215617223,3470.8379139788885,,15.518471183354222,1440600000000
2523.6725381755814,2770.8935349082167,3446.768966089934,,13.356001938362738,1476600000000
3035.1554313187685,2999.3714732793433,3658.179263284939,,15.916976873913086,1512600000000
2443.251380891083,2742.0622417730556,3425.400549573824,,12.37412097129004,1548600000000
2620.6675212953996,2689.6015577269827,3396.5024433935523,,13.371113058163928,1584600000000
2712.2056966503624,2825.4333358553067,3541.2608632380725,,12.323551426109248,1620600000000
